Date,Open,High,Low,Close,Volume
2023-01-17,156.7758,158.8671,155.7436,157.3593,0.0
2023-01-18,157.3827,163.6226,156.3069,159.1058,0.0
2023-01-19,159.1047,159.8161,157.2858,159.0704,0.0
2023-01-20,159.0616,162.0151,158.2835,160.4603,0.0
2023-01-21,160.5714,160.5714,160.5714,160.5714,0.0
2023-01-22,160.3877,160.583,160.2521,160.5279,0.0
2023-01-23,160.5136,162.9255,158.9784,161.7309,0.0
2023-01-24,161.7166,162.7648,159.0381,160.4923,0.0
2023-01-25,160.4845,161.9752,158.7326,160.6774,0.0
2023-01-26,160.6642,162.3634,159.2247,161.5763,0.0
2023-01-27,161.5068,161.7733,159.8178,160.905,0.0
2023-01-28,160.9503,160.9503,160.8741,160.9131,0.0
2023-01-29,160.7445,160.7817,160.65,160.6698,0.0
2023-01-30,160.7264,162.1328,159.3564,161.0502,0.0
2023-01-31,161.0293,161.4761,159.3474,160.2696,0.0
2023-02-01,160.2592,161.6405,157.7159,159.5203,0.0
2023-02-02,159.5687,160.1533,156.4932,157.2889,0.0
2023-02-03,157.2592,160.9271,154.5579,158.0836,0.0
2023-02-04,158.0751,158.0992,158.0751,158.0751,0.0
2023-02-05,158.0489,159.7131,157.7603,159.3662,0.0
2023-02-06,159.3727,160.5097,157.8406,159.4128,0.0
2023-02-07,159.3902,160.5079,156.0171,157.8674,0.0
2023-02-08,157.834,159.2859,157.1292,158.613,0.0
2023-02-09,158.5757,160.7435,157.1008,159.4881,0.0
2023-02-10,159.4881,160.1028,156.3417,158.3716,0.0
2023-02-11,158.3917,158.3917,158.3917,158.3917,0.0
2023-02-12,158.4156,158.5243,158.2287,158.3602,0.0
2023-02-13,158.4444,161.5122,157.842,160.7071,0.0
2023-02-14,160.6782,163.5735,159.3242,162.0799,0.0
2023-02-15,161.9964,163.6667,158.865,161.34,0.0
2023-02-16,161.3095,162.3545,159.8151,160.618,0.0
2023-02-17,160.6428,162.8053,159.5222,161.4666,0.0
2023-02-19,161.3232,161.7525,161.1288,161.3933,0.0
2023-02-20,161.3816,162.2098,160.8891,161.5955,0.0
2023-02-21,161.5702,164.2696,160.7692,163.4995,0.0
2023-02-22,163.5026,163.9019,161.6888,162.4563,0.0
2023-02-23,162.4753,163.4493,161.2562,161.7882,0.0
2023-02-24,161.7853,164.3962,159.8707,162.8824,0.0
2023-02-25,162.8957,162.8957,162.8957,162.8957,0.0
2023-02-26,162.8767,163.1808,162.743,163.0135,0.0
2023-02-27,163.0681,164.7647,161.9945,164.257,0.0
2023-02-28,164.2753,166.2611,163.0691,163.6787,0.0
2023-03-01,163.6678,164.9799,161.7892,163.8052,0.0
2023-03-02,163.7637,165.019,162.1664,163.3087,0.0
2023-03-03,163.3352,164.798,162.0106,163.5908,0.0
2023-03-04,163.5405,163.5405,163.5405,163.5405,0.0
2023-03-05,163.6067,163.7524,163.2889,163.4767,0.0
2023-03-06,163.5946,164.0926,162.3329,163.3891,0.0
2023-03-07,163.3369,165.5332,160.2142,162.2185,0.0
2023-03-08,162.195,163.5502,161.0709,162.636,0.0
2023-03-09,162.6758,163.989,160.8313,162.3238,0.0
2023-03-10,162.3585,165.9504,159.6875,162.312,0.0
2023-03-11,162.3674,162.3674,162.3674,162.3674,0.0
2023-03-12,162.3419,163.1694,161.0742,161.8777,0.0
2023-03-13,161.826,164.758,159.3191,162.2727,0.0
2023-03-14,162.2527,164.6305,161.3822,163.1565,0.0
2023-03-15,163.1478,164.5893,158.747,160.6628,0.0
2023-03-16,160.6663,162.3014,158.3824,161.7531,0.0
2023-03-17,161.7688,163.073,159.1513,160.4702,0.0
2023-03-18,160.4702,160.4702,160.4702,160.4702,0.0
2023-03-19,161.2883,161.8099,160.251,160.8604,0.0
2023-03-20,160.8743,162.9579,158.7946,161.1528,0.0
2023-03-21,161.1668,162.9054,159.5309,161.7712,0.0
2023-03-22,161.7656,164.054,159.8751,161.177,0.0
2023-03-23,161.1369,162.5182,159.7355,160.7189,0.0
2023-03-24,160.7118,160.9502,157.9816,159.8473,0.0
2023-03-25,159.8094,159.8094,159.8094,159.8094,0.0
2023-03-26,159.6749,159.8568,159.3614,159.7045,0.0
2023-03-27,159.7238,161.9726,159.3952,161.5593,0.0
2023-03-28,161.5344,162.4697,160.0936,161.3837,0.0
2023-03-29,161.4249,164.272,160.811,163.4277,0.0
2023-03-30,163.4303,164.7834,162.4757,164.307,0.0
2023-03-31,164.3136,165.9625,163.3647,163.7785,0.0
2023-04-01,163.7785,163.7785,163.7785,163.7785,0.0
2023-04-02,163.982,164.6838,163.8304,164.2547,0.0
2023-04-03,164.2448,166.1678,162.2454,164.3878,0.0
2023-04-04,164.3613,166.7982,163.0034,164.6607,0.0
2023-04-05,164.6621,164.9909,162.3756,163.5269,0.0
2023-04-06,163.4775,164.7058,162.3117,163.794,0.0
2023-04-07,163.8417,164.8913,162.9127,164.0573,0.0
2023-04-08,164.0217,164.0217,164.0217,164.0217,0.0
2023-04-09,163.9584,164.1368,163.9465,164.0757,0.0
2023-04-10,164.0663,166.5763,162.7173,165.4245,0.0
2023-04-11,165.3421,166.6701,164.5712,166.0714,0.0
2023-04-12,166.0267,167.4917,164.5454,166.1782,0.0
2023-04-13,166.1769,167.2401,164.7142,166.0082,0.0
2023-04-14,165.9951,167.9159,163.852,166.0177,0.0
2023-04-15,166.0177,166.0177,166.0177,166.0177,0.0
2023-04-16,166.0177,166.1804,165.8849,166.1124,0.0
2023-04-17,166.1316,167.382,165.1549,166.3831,0.0
2023-04-18,166.3977,167.7063,165.5447,166.5802,0.0
2023-04-19,166.5753,168.5725,165.9774,167.3723,0.0
2023-04-20,167.3967,168.2801,166.226,166.9549,0.0
2023-04-21,166.9524,167.4157,165.143,166.7792,0.0
2023-04-23,166.475,166.8811,166.465,166.6613,0.0
2023-04-24,166.6564,168.2239,166.155,167.5178,0.0
2023-04-25,167.5128,168.1929,165.1834,165.9456,0.0
2023-04-26,165.8974,167.6286,164.9333,166.589,0.0
2023-04-27,166.582,167.7422,165.6317,167.2715,0.0
2023-04-28,167.239,171.847,165.9438,171.1338,0.0
2023-04-30,171.2809,171.3714,170.8796,171.1051,0.0
2023-05-01,171.1151,172.875,169.914,171.7323,0.0
2023-05-02,171.7297,172.3842,169.4918,170.2346,0.0
2023-05-03,170.2201,171.9441,167.7038,169.1307,0.0
2023-05-04,169.1052,169.9261,167.5093,168.7497,0.0
2023-05-05,168.7395,170.9656,168.1252,170.275,0.0
2023-05-07,170.4133,170.5107,170.1323,170.2986,0.0
2023-05-08,170.2731,171.4037,169.8135,170.4111,0.0
2023-05-09,170.408,171.0885,169.4248,170.5841,0.0
2023-05-10,170.6075,171.7733,168.9794,169.4839,0.0
2023-05-11,169.5034,170.4509,167.1081,168.2855,0.0
2023-05-12,168.2533,170.2478,167.2131,168.9618,0.0
2023-05-14,168.9506,169.1296,168.6594,168.9383,0.0
2023-05-15,168.9324,170.8779,168.8195,170.4785,0.0
2023-05-16,170.4607,171.4865,169.0915,170.21,0.0
2023-05-17,170.2131,172.2805,169.2858,171.7682,0.0
2023-05-18,171.7744,173.3354,170.0899,172.0131,0.0
2023-05-19,171.989,173.1345,170.2771,171.5754,0.0
2023-05-20,171.5754,171.5754,171.5754,171.5754,0.0
2023-05-21,171.5517,171.8317,171.4321,171.6641,0.0
2023-05-22,171.7388,172.9732,170.6663,172.2822,0.0
2023-05-23,172.2834,172.8931,171.0305,171.9748,0.0
2023-05-24,171.9503,173.9222,170.8096,172.296,0.0
2023-05-25,172.3252,173.6976,170.843,172.5338,0.0
2023-05-26,172.5614,174.4316,171.7216,173.5448,0.0
2023-05-28,173.5364,173.7333,173.2874,173.6297,0.0
2023-05-29,173.6391,174.3411,172.8092,173.4276,0.0
2023-05-30,173.4176,175.4082,172.0315,173.489,0.0
2023-05-31,173.49,174.7088,171.8826,173.2615,0.0
2023-06-01,173.2788,175.4904,171.6532,173.8436,0.0
2023-06-02,173.8266,175.7094,172.4184,174.192,0.0
2023-06-03,174.206,174.206,174.206,174.206,0.0
2023-06-04,174.2297,174.3088,174.0925,174.1634,0.0
2023-06-05,174.1634,174.8584,172.1981,173.4767,0.0
2023-06-06,173.4651,174.4117,172.3325,173.3739,0.0
2023-06-07,173.3981,175.3073,172.3014,174.2937,0.0
2023-06-08,174.2539,176.1366,172.6117,174.4226,0.0
2023-06-09,174.4058,175.9139,173.9016,175.2445,0.0
2023-06-10,175.1553,175.1553,175.1553,175.1553,0.0
2023-06-11,175.1641,175.4771,174.978,175.3125,0.0
2023-06-12,175.351,176.0969,173.6248,174.6282,0.0
2023-06-13,174.6505,177.1307,173.8751,176.795,0.0
2023-06-14,176.8062,178.1414,175.4985,177.3014,0.0
2023-06-15,177.3046,180.9201,176.728,179.2639,0.0
2023-06-16,179.2657,182.3301,178.5449,181.7998,0.0
2023-06-18,181.6733,181.9343,181.5735,181.8308,0.0
2023-06-19,181.8258,182.2982,180.6192,181.5662,0.0
2023-06-20,181.575,182.1864,179.4977,180.4383,0.0
2023-06-21,180.4383,182.2638,179.2702,181.0718,0.0
2023-06-22,181.0945,183.8949,180.1977,182.3209,0.0
2023-06-23,182.305,183.4211,180.982,182.6214,0.0
2023-06-24,182.5999,182.5999,182.5999,182.5999,0.0
2023-06-25,182.5999,182.6516,182.2502,182.5644,0.0
2023-06-26,182.5684,183.2149,181.3504,182.3383,0.0
2023-06-27,182.3309,183.9558,182.0073,183.6052,0.0
2023-06-28,183.5968,184.4143,181.188,182.4225,0.0
2023-06-29,182.4543,183.5408,181.4645,182.4996,0.0
2023-06-30,182.504,184.6311,181.6776,183.1076,0.0
2023-07-02,183.2768,183.4051,182.8773,183.1575,0.0
2023-07-03,183.0962,184.3714,182.2524,183.5498,0.0
2023-07-04,183.5442,184.3362,182.8776,183.5934,0.0
2023-07-05,183.6124,184.3231,182.7931,183.6009,0.0
2023-07-06,183.6109,184.881,181.9234,183.4751,0.0
2023-07-07,183.4504,185.288,180.7734,182.3777,0.0
2023-07-08,182.3777,182.3777,182.3777,182.3777,0.0
2023-07-09,182.4727,182.5897,182.2555,182.3623,0.0
2023-07-10,182.368,184.0217,180.0787,181.7051,0.0
2023-07-11,181.7094,182.973,180.1402,181.4495,0.0
2023-07-12,181.4367,182.4646,178.2646,179.75,0.0
2023-07-13,179.7552,182.5979,179.0575,181.284,0.0
2023-07-14,181.2759,182.8815,179.6117,181.6007,0.0
2023-07-15,181.6007,181.6007,181.6007,181.6007,0.0
2023-07-16,181.5484,181.8362,181.411,181.5599,0.0
2023-07-17,181.5725,182.7472,180.0852,181.3088,0.0
2023-07-18,181.315,182.6245,179.3654,180.9486,0.0
2023-07-19,180.9687,182.5705,178.5338,180.5762,0.0
2023-07-20,180.5979,182.1458,178.6077,180.1675,0.0
2023-07-21,180.2269,183.1814,179.0903,182.2127,0.0
2023-07-23,182.1271,182.2635,181.8724,182.1054,0.0
2023-07-24,182.1078,182.7093,180.112,181.3796,0.0
2023-07-25,181.3733,182.9073,180.4122,181.7725,0.0
2023-07-26,181.7941,182.9785,180.147,181.4531,0.0
2023-07-27,181.4612,183.6566,177.3575,178.38,0.0
2023-07-28,178.3829,181.951,176.1979,181.283,0.0
2023-07-30,181.3649,181.4623,180.9709,181.2859,0.0
2023-07-31,181.2809,183.6835,180.4746,182.5807,0.0
2023-08-01,182.62,184.3274,181.1766,182.5472,0.0
2023-08-02,182.5715,183.7196,180.3451,182.1348,0.0
2023-08-03,182.1234,183.1472,179.2785,181.1044,0.0
2023-08-04,181.1153,182.8044,179.531,180.6066,0.0
2023-08-06,180.7144,180.91,180.4481,180.5833,0.0
2023-08-07,180.5945,182.348,179.8987,182.0958,0.0
2023-08-08,182.0962,183.4588,180.5919,182.6625,0.0
2023-08-09,182.648,183.7398,181.7632,182.709,0.0
2023-08-10,182.7213,185.6366,181.511,183.3848,0.0
2023-08-11,183.3832,184.7054,182.9088,183.9741,0.0
2023-08-12,183.9741,183.9741,183.9741,183.9741,0.0
2023-08-13,183.9741,184.1781,183.7038,184.0318,0.0
2023-08-14,184.0191,185.0991,182.4921,184.5822,0.0
2023-08-15,184.5858,186.0114,183.9113,184.8352,0.0
2023-08-16,184.8422,186.9061,184.3388,186.1825,0.0
2023-08-17,186.1979,187.4119,184.9645,185.8449,0.0
2023-08-18,185.8454,186.1779,183.8884,185.0687,0.0
2023-08-19,185.0687,185.0687,185.0687,185.0687,0.0
2023-08-20,185.0687,185.3666,184.8238,185.1124,0.0
2023-08-21,185.1067,186.914,184.4729,186.4792,0.0
2023-08-22,186.4936,187.3991,185.0384,185.6641,0.0
2023-08-23,185.6557,186.2047,182.3145,184.1314,0.0
2023-08-24,184.1606,185.7841,182.0349,183.7976,0.0
2023-08-25,183.7962,185.5578,182.8395,184.0972,0.0
2023-08-27,184.126,184.3472,184.0264,184.1591,0.0
2023-08-28,184.1733,185.057,183.7887,184.6194,0.0
2023-08-29,184.6169,186.5018,182.9889,184.4702,0.0
2023-08-30,184.4974,186.7775,183.6659,185.8888,0.0
2023-08-31,185.932,186.2082,183.8934,184.3779,0.0
2023-09-01,184.413,185.9806,181.6609,183.9927,0.0
2023-09-03,183.8465,184.1424,183.7296,184.0227,0.0
2023-09-04,184.0229,185.2034,183.7739,184.9149,0.0
2023-09-05,184.9195,186.6991,183.4542,185.5534,0.0
2023-09-06,185.5509,186.0674,183.493,184.5056,0.0
2023-09-07,184.5431,184.9608,182.9961,183.6642,0.0
2023-09-08,183.6553,185.0504,182.5076,184.2452,0.0
2023-09-09,184.2452,184.2452,184.2452,184.2452,0.0
2023-09-10,184.2452,184.6443,182.7409,183.1255,0.0
2023-09-11,183.1184,184.8005,181.904,183.3274,0.0
2023-09-12,183.3403,184.5115,182.4409,183.7072,0.0
2023-09-13,183.7114,184.8526,182.7881,184.054,0.0
2023-09-14,184.0511,184.549,182.2361,182.9202,0.0
2023-09-15,182.9052,184.1386,182.3759,183.0389,0.0
2023-09-17,183.1528,183.1528,182.7625,182.9591,0.0
2023-09-18,182.9618,183.5238,182.5164,182.7902,0.0
2023-09-19,182.7767,183.7889,182.4392,183.1188,0.0
2023-09-20,183.1045,184.2799,181.8418,182.8986,0.0
2023-09-21,182.9255,183.2699,180.2023,181.3687,0.0
2023-09-22,181.3977,182.4693,180.4018,181.5778,0.0
2023-09-24,181.563,181.784,181.3394,181.4715,0.0
2023-09-25,181.4549,182.4836,180.7508,181.713,0.0
2023-09-26,181.7227,182.2367,180.6896,181.0991,0.0
2023-09-27,181.105,182.1078,180.2661,181.4106,0.0
2023-09-28,181.4113,182.8299,180.7583,182.1622,0.0
2023-09-29,182.1561,183.4723,180.9007,182.1378,0.0
2023-09-30,182.1378,182.1378,182.1378,182.1378,0.0
2023-10-01,182.1378,182.6201,182.0303,182.2835,0.0
2023-10-02,182.3176,183.1494,180.5155,181.0953,0.0
2023-10-03,181.0935,181.7161,177.4982,179.9855,0.0
2023-10-04,179.9647,181.823,179.0248,180.857,0.0
2023-10-05,180.8518,181.8619,179.4983,181.0032,0.0
2023-10-06,181.0205,183.3476,179.587,182.6815,0.0
2023-10-07,182.6815,182.6815,182.6815,182.6815,0.0
2023-10-08,182.4025,182.5126,181.6887,181.8804,0.0
2023-10-09,181.9139,182.7339,180.5273,181.7659,0.0
2023-10-10,181.7649,183.2611,180.9217,182.6019,0.0
2023-10-11,182.5994,184.2285,182.0817,183.5201,0.0
2023-10-12,183.5227,184.7616,181.2763,182.3598,0.0
2023-10-13,182.3592,183.1677,181.1609,181.4783,0.0
2023-10-15,181.5262,181.7924,181.0929,181.4466,0.0
2023-10-16,181.464,183.0026,181.3454,182.5982,0.0
2023-10-17,182.5923,183.0613,180.4591,182.4903,0.0
2023-10-18,182.4637,183.0913,181.4131,181.8353,0.0
2023-10-19,181.8241,182.8304,180.9369,181.8352,0.0
2023-10-20,181.8172,182.5445,180.9569,182.1945,0.0
2023-10-21,182.1945,182.1945,182.1945,182.1945,0.0
2023-10-22,182.1069,182.4968,181.9382,182.132,0.0
2023-10-23,182.1446,183.8697,181.5874,183.2848,0.0
2023-10-24,183.2848,184.2433,181.4632,182.2016,0.0
2023-10-25,182.2022,183.0235,181.3154,181.7979,0.0
2023-10-26,181.8278,183.0385,180.8298,182.3663,0.0
2023-10-27,182.3554,182.9359,180.9165,181.3439,0.0
2023-10-28,181.3439,181.3439,181.3439,181.3439,0.0
2023-10-29,181.2954,181.4381,181.0126,181.2645,0.0
2023-10-30,181.2775,182.4413,179.8947,181.3351,0.0
2023-10-31,181.3258,185.113,180.571,184.1995,0.0
2023-11-01,184.1831,184.4646,182.2254,183.3834,0.0
2023-11-02,183.3583,184.5213,182.0571,183.5156,0.0
2023-11-03,183.5146,186.4815,181.7621,184.8145,0.0
2023-11-04,184.8145,184.8145,184.8145,184.8145,0.0
2023-11-05,184.7007,184.8096,184.4782,184.7524,0.0
2023-11-06,184.6892,186.5267,184.1989,185.2506,0.0
2023-11-07,185.2349,186.0582,183.8025,184.922,0.0
2023-11-08,184.8521,185.8246,183.9818,185.464,0.0
2023-11-09,185.4466,186.3392,184.1185,184.9796,0.0
2023-11-10,184.9538,185.529,184.2848,185.1548,0.0
2023-11-11,185.1533,185.1533,185.1291,185.1291,0.0
2023-11-12,185.0973,185.1621,184.9445,185.0594,0.0
2023-11-13,185.0569,186.5461,184.6222,186.2897,0.0
2023-11-14,186.2637,189.8186,184.1587,187.9319,0.0
2023-11-15,187.9162,189.2699,186.0991,187.9081,0.0
2023-11-16,187.8466,188.6212,185.988,187.109,0.0
2023-11-17,187.0748,187.9383,184.6077,186.3004,0.0
2023-11-18,186.3154,186.3692,186.3004,186.3692,0.0
2023-11-19,186.3692,186.3692,186.3692,186.3692,0.0
2023-11-20,186.3611,187.7465,184.3154,185.4923,0.0
2023-11-21,185.4983,186.6237,183.8732,186.0435,0.0
2023-11-22,186.0108,187.9233,184.2555,186.8116,0.0
2023-11-23,186.7944,188.1481,185.9221,187.4553,0.0
2023-11-24,187.4385,188.8624,186.8481,188.2687,0.0
2023-11-25,188.3002,188.3014,188.3002,188.3014,0.0
2023-11-26,188.3014,188.3291,188.1056,188.2429,0.0
2023-11-27,188.2328,189.2518,187.0243,187.7288,0.0
2023-11-28,187.6474,189.2359,185.7122,187.1894,0.0
2023-11-29,187.1826,188.3334,185.7424,186.9163,0.0
2023-11-30,186.903,188.7808,185.0524,187.0233,0.0
2023-12-01,187.0236,188.6395,184.9873,186.5193,0.0
2023-12-02,186.5259,186.5259,186.3865,186.3865,0.0
2023-12-03,186.3204,186.5072,186.2722,186.3997,0.0
2023-12-04,186.2237,187.624,184.2855,185.9569,0.0
2023-12-05,185.9346,186.4808,184.3233,185.2894,0.0
2023-12-06,185.3016,186.0464,184.3658,185.01,0.0
2023-12-07,184.9605,185.8177,177.6419,181.4554,0.0
2023-12-08,181.4307,182.991,178.1406,181.761,0.0
2023-12-09,181.7828,181.7828,181.7828,181.7828,0.0
2023-12-10,181.6811,181.8671,181.3603,181.5422,0.0
2023-12-11,181.6462,184.5673,181.4231,183.4811,0.0
2023-12-12,183.4604,184.4186,181.1056,182.7247,0.0
2023-12-13,182.7163,184.4534,178.2896,180.2819,0.0
2023-12-14,180.2448,182.8363,177.767,181.0859,0.0
2023-12-15,181.0541,182.2172,179.1585,180.1282,0.0
2023-12-16,180.1637,180.1637,180.1637,180.1637,0.0
2023-12-17,180.0192,180.0344,179.9926,180.0344,0.0
2023-12-18,180.1995,181.8694,179.3757,180.5323,0.0
2023-12-19,180.5052,184.9872,179.7341,183.1131,0.0
2023-12-20,183.1073,183.5058,180.8546,181.4039,0.0
2023-12-21,181.4437,182.2965,179.138,180.3175,0.0
2023-12-22,180.3019,181.8113,179.8162,180.7496,0.0
2023-12-24,180.8493,180.8493,180.8493,180.8493,0.0
2023-12-25,180.8358,181.2409,180.1535,180.4033,0.0
2023-12-26,180.5347,181.5788,180.2066,181.1746,0.0
2023-12-27,181.1759,182.8797,179.7365,181.4998,0.0
2023-12-28,181.4782,181.9247,178.2768,180.0207,0.0
2023-12-29,180.024,181.2598,178.807,179.4905,0.0
2023-12-30,179.4764,179.4764,179.4764,179.4764,0.0
2023-12-31,179.4764,179.4764,179.4623,179.4764,0.0
2024-01-01,179.2752,179.3835,178.916,179.2238,0.0
2024-01-02,179.2191,181.4662,177.5518,179.1101,0.0
2024-01-03,179.1354,182.2084,178.8921,181.4696,0.0
2024-01-04,181.4403,184.3912,180.7967,183.4093,0.0
2024-01-05,183.4069,186.4245,181.3417,183.896,0.0
2024-01-06,183.7894,183.7894,183.7894,183.7894,0.0
2024-01-07,183.7894,183.7894,183.7894,183.7894,0.0
2024-01-08,183.8908,185.0195,182.0538,183.8427,0.0
2024-01-09,183.8625,184.6084,181.9791,183.6185,0.0
2024-01-10,183.5964,185.847,183.0688,185.721,0.0
2024-01-11,185.711,187.1535,183.9586,185.418,0.0
2024-01-12,185.326,186.1149,183.5989,184.7135,0.0
2024-01-13,184.7406,184.7671,184.7058,184.7671,0.0
2024-01-14,184.7671,184.7671,184.7671,184.7671,0.0
2024-01-15,184.689,186.2966,184.067,185.4573,0.0
2024-01-16,185.4413,187.5151,183.7045,185.9739,0.0
2024-01-17,185.9752,188.569,185.2181,187.7835,0.0
2024-01-18,187.7706,188.4626,186.7418,188.2239,0.0
2024-01-19,188.2261,189.1983,187.1697,188.1344,0.0
2024-01-20,188.1522,188.1522,188.1226,188.1226,0.0
2024-01-21,188.3321,188.3321,188.3321,188.3321,0.0
2024-01-22,188.0964,188.831,187.2616,188.1976,0.0
2024-01-23,188.156,189.5443,185.8941,188.1617,0.0
2024-01-24,188.1387,189.5665,185.8933,187.6773,0.0
2024-01-25,187.7031,188.5355,186.5113,187.6261,0.0
2024-01-26,187.6193,189.0895,186.8206,188.1863,0.0
2024-01-27,188.1863,188.1863,188.1674,188.1674,0.0
2024-01-28,188.1674,188.1674,187.9359,188.0104,0.0
2024-01-29,188.0032,188.6647,186.4381,187.448,0.0
2024-01-30,187.3896,188.1794,185.9253,187.4256,0.0
2024-01-31,187.4197,188.5803,184.8058,186.3478,0.0
2024-02-01,186.3513,187.6542,184.1845,186.5604,0.0
2024-02-02,186.5389,189.773,184.4575,187.2893,0.0
2024-02-03,187.313,187.313,187.313,187.313,0.0
2024-02-04,187.188,187.4191,187.1198,187.4153,0.0
2024-02-05,187.478,188.1527,185.5899,186.3154,0.0
2024-02-06,186.3348,187.5232,185.1512,186.317,0.0
2024-02-07,186.3454,187.4233,185.8555,187.076,0.0
2024-02-08,187.0703,188.9235,185.9624,188.3937,0.0
2024-02-09,188.3558,189.1062,187.7217,188.4312,0.0
2024-02-11,188.385,188.4001,188.294,188.294,0.0
2024-02-12,188.3545,189.1622,187.7266,188.594,0.0
2024-02-13,188.5809,191.4353,187.6134,189.8549,0.0
2024-02-14,189.8574,190.184,188.4499,189.1811,0.0
2024-02-15,189.1397,189.7798,187.5111,188.8636,0.0
2024-02-16,188.8431,190.183,188.0261,189.195,0.0
2024-02-17,189.1905,189.1905,189.1905,189.1905,0.0
2024-02-18,189.1905,189.2686,189.067,189.082,0.0
2024-02-19,189.0795,189.7671,188.5787,189.0435,0.0
2024-02-20,188.965,190.5824,188.2797,189.3353,0.0
2024-02-21,189.3179,190.1238,188.8384,189.9043,0.0
2024-02-22,189.9295,191.5212,189.1801,190.5594,0.0
2024-02-23,190.5627,191.5005,190.0853,190.6237,0.0
2024-02-24,190.5976,190.6593,190.5608,190.6225,0.0
2024-02-25,190.7429,190.7822,190.4476,190.7012,0.0
2024-02-26,190.7343,191.5567,190.2075,191.1561,0.0
2024-02-27,191.1354,191.3456,189.9846,190.8687,0.0
2024-02-28,190.9161,191.3682,189.7795,190.7898,0.0
